n,m,k,budget,len(output)_avg,len(covered)_avg,epsilon_avg,time_avg,len(output)_std,len(covered)_std,epsilon_std,time_std
1000,100,5,1000,5.2,456.6,0.0,59.621547722816466,0.8717797887081347,48.108627084962635,0.0,6.160138202389346
1000,100,10,1000,10.2,630.4,0.0,44.69795641899109,2.4,77.26215114789389,0.0,5.502716381679092
1000,100,15,1000,15.7,709.4,0.0,61.35520794391632,2.9681644159311658,77.49606441620116,0.0,5.223363303537526
1000,100,20,1000,20.8,788.0,0.0,26.762805366516112,3.6000000000000005,62.558772366471516,0.0,13.96768727994374
1000,100,25,1000,24.7,824.0,0.0,5.323588919639588,4.075536774462966,53.70288632839021,0.0,3.4624027929639323
